comment, title, product_id , verification_status , likes, created_at
عالی عالی و زیبا و زیبا,عالی,894219,verified,1,2019-05-20 15:08:23
من از بازرگانی ماهر بی دقت تر بی مسئولیت تر و کیج تر ندیدم سر ی درجه بار ۳ بار منو اسیر کرد و از کار انداخت ۱۰ روز از دیجی خواهش میکنم این بازرگانی رو خذف کنید  چون واقعا مشکل از کسی دیگه هست ولی دیجی میره سوال ممنون,بی مسئولیتی بازرگانی ماهر,131431,rejected,0,2019-05-20 15:08:22
توضیح راجبش سایز و قدش تا چندسالگی میشه استفاده کرد,توضیح تا چندسالگی استفاده میشه کرد,1560460,rejected,0,2019-05-20 15:07:53
2,2,1121508,rejected,0,2019-05-20 15:07:44
در کل خوبه,براش,1149455,verified,0,2019-05-20 15:07:36
ما سالها این مارک از چرخ گوشت رو داشتیم و میتونم بگم دیگه چرخ گوشتی به این کیفیت ندیدم البته اگه هنوز کیفیتش مثل قبل باشه,توصیه می کنم,860367,verified,1,2019-05-20 15:06:38
متاسفانه چیزی که برای من ارسال شد چیزی نبود که توی عکس گذاشتن، از همین مارکای معمولی توی بازار که قیمتشم پایینتره ارسال شد,مغایرت در کالای فرستاده شده,657163,rejected,0,2019-05-20 15:06:35
هم بندانداز هم ماساژور عالیه. حتما پیشنهاد میکنم,بند انداز و ماساژور,1020381,verified,1,2019-05-20 15:06:19
همه جاش لک لک شد☹️,خیلی سخت نصب شد,890044,rejected,0,2019-05-20 15:05:50
فقط بند اویز همراه نداشت,مونوپاد,1436330,verified,0,2019-05-20 15:05:43
2,2,1542923,rejected,0,2019-05-20 15:05:42
نظر خاسی  ندا رم من که راضیم مخصوصا از ارسال سریع کالا در ضمن الان اول برج 3 هستیم شیراز همچنان بارونیه توی این هوا حال میده از دیجی کالا خرید کنی😁,ممنون از دیجی,556763,rejected,0,2019-05-20 15:05:38
گوشی بسیار عالی,Samsung,1587804,verified,13,2019-05-20 15:05:37
بسته لوازم التحریر,بسته لوازم التحریر,505557,verified,0,2019-05-20 15:05:36
2,2,514115,rejected,0,2019-05-20 15:04:54
سلیقه ای هستش ولی به نظر من عطر و بو و طعم خاصی داره که من خوشم میاد....,پاستیل,896090,verified,0,2019-05-20 15:04:37
"عااالیه عااشقشم
کیفیتش عالیه",صدا و بلوتوث عالیه,770497,verified,0,2019-05-20 15:04:23
"من دوتا ازینا گرفتم چون قیمتش نسبت به اونیکه داشتم مناسب بود اما یکیشون گوشش شکسته بود و یکیش کلا خرد و خمیر بود نمیدونم چرا دیجی کالا اینارو میفرسته،
حالا جدای ازینا جای دوربین سلفی هم لحاظ نشده و مسلما کیفیت عکس میاد پایین.",گلس می۴,664000,rejected,0,2019-05-20 15:04:17
"من دستگاه رو سفارش دادم
دستگاه در کل خوبه اما
پاقلام جانبیش خیلی الکیه
حتی دستگیره اتصال هم مال ما که نداشت یه دونه دستگیره جوش
یه ماسک خیلی آشغال یه چکش گل گیره بدرد نخور",دستگاه قوی اما,1408330,rejected,0,2019-05-20 15:03:41
"باسلام من بیشتر ترین خرید رو از دیجی کالا دارم وقتی این کالا انقدر بی کیفیت و شکسته به دستم رسید دیگه نسبت به خرید از دیجی کالا تردید دارم.
لطفا عوامل دیجی کالا پیگیری نمایید. باتشکر",شارژر بی سیمی پرومیت,1051284,rejected,0,2019-05-20 15:03:39
چسب بدی داره,چسبش خوب نیست,444618,verified,0,2019-05-20 15:03:37
من قصد خرید با قیمت مصوب دارم . چطوری باید اقدام کنم لطفا راهنمایی کنید,سلام . چرا برای من صفحه خرید با قیمت دولتی باز نمیشه ؟قصد خرید دارم,1587631,rejected,0,2019-05-20 15:03:09
نسبت به قیمتش خوبه,دستکش زیبا و  مستحکمی من یه ماهه که خریدم وازش رازیم,750629,verified,0,2019-05-20 15:02:52
از وقتی خریدم و استفاده میکنم حساسیت دندان هام کمتر شده خیلی راضیم فقط قیمتش هر روز میره بالا,برای دندانهای حساس خیلی عالی هست,423154,verified,3,2019-05-20 15:02:44
"واااااااو
so perfect",یعنی اگه کسی اینو بخره و ایر پاد هم دیده باشه هیییییچ فرقی به غیر از باطریش نداره.دقیقا خودشه و فقط و فقط باطریش یذره ضعیفه و ارزش خریدش خیلی بیشتر از اصلیشه.حتما بخرید.ضرر نمیکنید.,1513528,rejected,0,2019-05-20 15:02:39
"پس از پنج شش روز همین الان بدستم رسید و با شوق از جعبه دراوردم و کاملا تو ذوقم زد. متاسفانه نظراتی که به بی کیفیت بودن محصول تامین کننده ها اشاره داشتن رو بعد از خرید دیدم و الان هم امکان مرجوعی وجود ندارد. بنظر بنده برید تو مغازه ها از نزدیک تست کنید بعد بخرید.
اصلا راضی نیستم",راضی نیستم,195073,rejected,0,2019-05-20 15:02:11
22,22,706886,rejected,0,2019-05-20 15:01:54
کیفیت dvd ها انقدر داغونه که نصبش حتی تا 3% هم پیش نمیره. پولتونو دور نریزین.,فاجعه,1037616,verified,0,2019-05-20 15:01:53
بسیار لاک خوش رنگی هست,لاک خوب,999070,verified,0,2019-05-20 15:01:46
من برای همسرم گرفتم ولی موقع تراشیدن نوک مداد و چوب مداد خرد میشه و میریزه و اصلا امکان استفاده نداره. مثل اینکه فاسد شده باشه.,بی کیفیت,1564119,verified,0,2019-05-20 15:01:37
"من تا به حال خیلی سیم شارژر خریدم ولی این عالیه
حتما پیشنهاد می کنم
من ۳تا تهیه کردم همه عالی",شارژر,367769,verified,0,2019-05-20 15:01:20
این ست رو یکسال قبل از بازار تهیه کردم تا الان یکی از بهترین ظروفی بوده که تا حالا داشتم .,سیما,1508693,verified,0,2019-05-20 15:01:14
"من این کرم پودر و برای عروسی خریدم قبلش رو پوستم تست کردم چون پوستم خیلی سفیده از رنگ و پوشش دهیش خیلی راضی بودم ولی اومدم خونه ازش استفاده کردم دیدم فاجعه ست نمیدونم تو مغازه و اینکه شب بود معلوم نبود جوگیر شدم.
خلاصه اگه کرم پودر تیره دوس دارین بخرین و البته اگه بهتون میاد یا افتاب گرفتین :))
اما پوشش دهیش و ماندگاریش عالیه و اینکه وقتی پاکش میکنی پوستت و اذیت نمیکنه مواد داخلش خوبه بنظرم",تیره,216462,rejected,0,2019-05-20 15:01:01
خیلی زیبا و فوق العاده بود و باتری قوی انداختم پر نورتر شد.خیلی راحت توی باغچه نصب شد خوبیش اینه که با نور خورشید کار میکنه و نیازی به سیم کشی نداشت.,زیبایی,1454109,verified,0,2019-05-20 15:00:13
اصلا کیفیت نداره، ولی نسبت به قیمتش خوبه..,کیفیت نداره,355904,verified,0,2019-05-20 14:59:20
جنسش خوبه وقتی ب دستم رسید همون چیزی بود که تو عکسه درکل ازش راضیم,تیشرت استین کوتاه الینور طرح خودرو کلاسیک,647425,verified,0,2019-05-20 14:59:20
"تو این رنج قیمت واقعا عالی هستش،در کل هیچ اشکالی توش ندیدم فقط اگه توی بازی ها دیدید که دکمه ها جابجا شده باید حالت دسته رو با نگه داشتن دکمه وسط دسته تغییر بدین
ممنون از دیجی کالا",خیلی عالی،حتما بخرید,174307,verified,0,2019-05-20 14:59:19
کیفیت کالاهای شما خیلی خوب بود.مرسی از شما.,من خیلی راضی بودم از کالا ها.,531409,verified,0,2019-05-20 14:59:16
دوستان سلام . من این دستگاه رو سال 1385 از محل خودمون به قیمت 50 هزار تومن خریدم . اگه باهاش مدارا کنید خیلی خیلی در منزل و حتی در بعضی کارگاه ها و شرکتهای کامپیوتری و باطری سازی ها کار راه اندازه ولی قدرتش خیلی خیلی زیاد نیست . نکته مهم در مورد باطریش هست. باطری این دستگاه از نوع نیکل کادیموم هست که اگر نیاز به تعویض داشته باشه الان فکر کنم خیلی گران باشه ولی سعی کنید باطری اصلی بخرید حتی اگه قیمتش بالا بود چون اگه باطری اصل نباشه بعدا" اذیتتون میکنه . اما یه نکته مهم رو میخام عرض کنم . من خودم وقتی این دستگاه رو خریدم ، فقط گهگاهی ازش استفاده میکردم و بیشتر مواقع خواب بود.اشتباهی که میکردم این بود که هر ده بیست روز بدون اینکه باهاش کاری انجام بدم میزدم به شارژ تا به هوای خودم باطریش خراب نشه در حالی که اشتباه میکردم و بعد یه مدت باطریش ضعیف شد و شارژ رو خیلی کم در حدود یک ربع نگه میداشت و مجبور شدم باطریشو عوض کنم . اگر میخایید به این زودی درگیر تعویض باطریش نشید ، سعی کنید تا زمانی که واقعا نیاز به شارژ کردن نداره ، باطریشو شارژ نکنید. ینی وقتی که دیدید دیگه زورش نمیرسه بچرخه و باطریش کاملا خالی شده اون زمان بزنید به شارژ و سه چهار ساعت بزارید شارژ بشه . اگه این کارو انجام بدید عمر باطری زیاد میشه ولی اگه نیاز به شارژ نداشته باشه و شما هی بخواهید شارژش کنید بعد از یه مدت باطریهاش که چهار عدد به هم چسبیده هستن مرخص میشن. موفق باشید,خریدش رو توصیه میکنم,56465,rejected,0,2019-05-20 14:58:38
طلق گوشی لنووو ترک داشت,ترک داشتن گوشی لنوو,423246,verified,0,2019-05-20 14:58:35
222,22,498137,rejected,0,2019-05-20 14:58:27
خیلی خیلی بد      شارژ زود تموم میکنه,ساعت مچی,291406,verified,1,2019-05-20 14:58:18
"بنده همون روزی که نمایندگی ماکیتا این دریل رو آورد خریدمش
الان غریب به ۳ ساله داره به صورت سنگین برای من کار میکنه
این کسی که میگه برای کار سنگین خوب نیست مطمنا حتی یکبار این رو دستش نگرفته",بسیار عالی و بی نظیر برای کار سخت,844799,verified,1,2019-05-20 14:57:58
با توجه به اینکه نوشته یک انتن رومیزی است ولی اصلا نتونستم کانالارو بگیرم,اصلا کار نمیکنه,364398,verified,0,2019-05-20 14:57:54
حلقه پیلاتس توی عکس با اونی که فرستادن متفاوته، ولی اگر بخوام منصفانه نظر بدم با قیمتی که من خریدم واقعا ارزش خرید داره.,محصولات تناسب اندام کر,672852,verified,1,2019-05-20 14:57:54
اگر میخواید رنگ رژ تون معلوم نباشه رنگش فوق العادست.,رنگ عالی,79401,verified,0,2019-05-20 14:57:42
اصلا به تمیزی پوست صورت به خصوص اگر آرایش داشته باشید کمکی نمیکند,اسکراب نامناسب,207991,verified,0,2019-05-20 14:57:41
باطری ظعیف کیفیت پایین,باطریش خیلی ظعیف,1008598,verified,0,2019-05-20 14:57:09
نسبت به قیمتش خیلی حجم اش کمه,ارزش کم نسبت یه حجم و قیمت,652722,verified,0,2019-05-20 14:56:58
لباس نخیه و بسییار خنک و راحته رنگ قشنگی هم داره,عالیه,1378210,verified,0,2019-05-20 14:56:28
نظری ندارم,نظری ندارم,131080,verified,0,2019-05-20 14:55:48
بوی مواد پلاستیکی میده کش دور مچ بسیار تنگه و فشار میاره پا توش عرق میکنه و چون پلاستیکه پا داخل کفش سر میخوره،اصلا راضی نیستم بیشتر هزینه کنید جوراب راحتتری بخرید,افتضاحه,1478416,verified,4,2019-05-20 14:55:48
من کلا پوست حساسی دارم و نتونستم از این مام زیاد استفاده کنم- همیشه از QV استفاده میکنم و بسیار راضی هستم ولی اگر پوست حساسی ندارین به نظرم میتونه این مام با توجه به قیمت و کارآمد بودنش انتخاب خوبی براتون باشه,مام با قیمت مناسب و بو خوب,81201,verified,0,2019-05-20 14:55:47
در کل خوب بود راضی هستم ممنون از دیجی,خیلی ست بامزه ایه من راضی ام از خریدم,1434483,verified,0,2019-05-20 14:55:41
قیمتش خیلی خوبه ولی من تو خواب مفتی بم دادن,خوشم اومد,968443,rejected,0,2019-05-20 14:54:37
عالی عالی عالی,عاااااالیییی,334222,rejected,0,2019-05-20 14:54:32
"من رنگ آبی رو گرفتم به لحاظ ظاهری بد نیست ولی زمانی که از اینترنت سیم کارت استفاده می کنم و مکان یاب بازه بعضا بالای گوشی کنار دوربین گرم میشه مال من ساخت ویتنام هست (پشت گوشی یا کارتن نوشته ساخت کجاست)
کسی این مشکل رو باش داره ؟
یه سری تولیدش هم هندیه آسیایی که هندی دارن راضی هستن؟",A7 2018 و گرم شدن گوشی,1133318,rejected,0,2019-05-20 14:54:26
چننننننندددددد,قیمتش,1433970,rejected,0,2019-05-20 14:54:20
عالیه,عالیه,757630,verified,0,2019-05-20 14:54:18
"دیجی کالا این برای آخرین بار بود که ازت خرید میکنم
چیه این کفش قیمتش را زدی ۱۷۰۰
بعد با تخفیف ۲۴۰ تومن
واقعا چه سیاستی هست در پیش گرفتی
واقعا متاسفم برای طرز فکرتون
خیلی بد کیفیت و چرم خوبی نداره حیف همون ۲۴۰ تومنی که دادم",تقلبکارانه,1327269,rejected,0,2019-05-20 14:54:10
کارایی ندارد ه,کارایی نداره,425891,verified,0,2019-05-20 14:54:08
رنگش مشکی نیست به طوسی میزنه ولی لباس قشنگیه,خوبه,1387863,verified,0,2019-05-20 14:53:51
کیفیت پایین,نظرمثبتی ندارم,1548959,verified,0,2019-05-20 14:53:50
"سلام دوستان.
اول از همه دوستانی که صادقانه در مورد این محصول اظهار نظر کردن تشکر میکنم چون دقیقا همونی بود که خریداران قبلی بیان کرده بودند.من هم چند نکته در مورد این محصول میگم به امید اینکه خریداران بعدی هم با خیال راحت خریدشونو انجام بدهند:
- با توجه به تجربه 3 ماهه من قابلیت شارژدهی این محصول واقعا خوبه بصورتی که ظرفیت واقعی این محصول به نظر من بالای 27000mAH هستش و باطری گوشی منو با ظرفیت 3200mAH براحتی 7 بار شارژ می کنه.
- در مورد وزن بالای این محصول باید بگم که با توجه به ظرفیت بالاش و اینکه جنسش لیتیوم یونی هست طبیعیه ولی شرکت سازنده می توانست با استفاده از فناوری لیتیوم پلیمری وزن این محصولو به میزان چشمگیری کاهش بده.
زمان شارژ شدن کامل این پاور بانک بسیار بالاست (بالای 30 ساعت) ولی من به پیشنهاد یکی از نظر دهنده ها از شارژر همین برند که دو عدد خروجی فست داره به همراه یک عدد کابل لایتینگ استفاده کردم و زمان شارژ کامل این محصولو به زیر 12 ساعت رسوندم که واقعا عالیه یعنی از هر دو ورودی شارژ بطور همزمان استفاده کردم.
نشانگر شارژ دستگاه یک عدد LED هستش که در زمینه دکمه پاور قرار گرفته و عملکرد جالبی داره:هنگامیکه خود پاور به شارژر متصل شده LED به رنگ سبز چشمک زن هستش که نشان دهنده شارژ شدن پاور می باشد و بعد از کامل شدن شارژ پاور به رنگ سفید در می آید و میتوانیم شارژر را جدا کنیم و هنگامیکه از خود پاور بانک برای شارژ استفاده می کنیم LED سه رنگ را به ما نشان می دهد اول سفید که نشان دهنده 70-100درصد شارژ ، سبز 30-70 درصد و قرمز 0-30 درصد می بشد که بعد از مشاهده رنگ قرمز پاور بانک دو بار دیگر می تواند گوشی را فول کند و بعد خاموش می شود که باید به شارژر متصل شود.
این محصول به هیچ عنوان طراحی جالب و چشم نوازی نداره و رنگ یک دست سیاه اون تو ذوق میزنه.
خروجی فستش هم عملکرد مطلوبی داره و تمامی خروجی ها بصورت هوشمند متناسب با دستگاهی که به پاور متصل هست عمل می کند و در هنگام شارژ کامل بصورت خودکار قطع می شود که سبب حفظ سلامت و طول عمر باطری گوشی می شود.
در کل خرید این محصولو توصیه میکنم درضمن شارژری هم که برای شارژ این پاور خریدم علیرقم قیمت بالا ولی عملکرد بسیار مطلوبی داره.",عالیه,201302,verified,0,2019-05-20 14:53:42
من لوبیا چیتی سفارش دادم که برام تو سفارش درج شد لوبیا چیتی کشاورزی! چیزی هم که اومد لوبیا کشاورزی بود بعداز دو ساعت حرف زدن و فرستادن عکس برای تعویض( چون دوروز بعد بازسفارش داشتم که با اون می تونست بیاد) چندروز بعد نوشتن مرجوع نمی شه، من تو یه هفته بیشتر از ۴  بار مرسوله داشتم و همیشه دیجیکالا رو پیشنهاد می کردم ولی این یه موردو پیگیرشدم که برای نفر بعدی پیش نیاد.,مشخصات اشتباه,466929,rejected,0,2019-05-20 14:53:38
واقعا دوسش دارم خیلی عالیه حتما بخرید,امیررضا love rap,272681,verified,1,2019-05-20 14:53:26
من بین آیفون xو s9سامسونگ گیر کردم به نظر شما کدوم خوبه؟ اگه با ایفون موافقین لایک کنین و اگر با سامسونگs9موافقین کامنت .خواهشا جواب بدین ممنونم,نظرسنجی,313420,rejected,0,2019-05-20 14:52:58
واسه ماشین گرفتم .شمع ماشین راباز کرد وخیلی خوبم بست,بدک نیست,955525,verified,0,2019-05-20 14:52:58
سلام من سوالی داشتم اینکه صورتی این رنگ جیغ هست یا خیر,سلام من سوالی داشتم اینکه صورتی این رنگ جیغ هست یا خیر,1063542,rejected,0,2019-05-20 14:52:48
اگه دنبال یه پد موس گیمینگ بزرگ کاملا روون با دقت زیاد میگردید صد در صد پیشنهاد من این پد موس هستش واقعا ارزش 100  هزار تومن رو داره و تا از نزدیک نبینید نمیفهمید چی میگم ممنون از دیجیکالا,پد موس عالی مخصوص گیم,200726,verified,0,2019-05-20 14:52:41
من دو بار این کرم رو از دیجی کالا خریداری کردم بار اول بسیار خوب اما بار دوم درب جعبه کاملا باز شده بود و پلمب نبود، لذا محصول خوبی است اما خرید محصول از دیجی کالا را توصیه نمیکنم,خرید محصول رو از دیجی کالا توصیه نمیکنم,487337,rejected,0,2019-05-20 14:52:40
عالی من چند روزه خریدم رازیم ولی تو جعبش بند اضافه نداشت ولی توی مشخصاتش نوشته بود داره,v9,678166,verified,3,2019-05-20 14:52:10
22,22,620039,rejected,0,2019-05-20 14:52:08
اینو از جای دیگه خریدم عالیه بخرید,عالیبود,831173,verified,0,2019-05-20 14:51:58
"من برای استفاده روزانه استفاده می‌کنم و بد نیست، اما جنس کفی کفش از داخل، تناسبی با قیمت کفش نداره. نمیدونم اگه قرار باشه برای کوه استفاده بشه، چقدر دوام خواهد داشت.
درضمن، جنسی که دست من رسید، رنگش با عکس تفاوت داره..، عکس خیلی خوشرنگتر و زیبا تره!",بد نیست,313354,verified,1,2019-05-20 14:51:46
اصلا رنگش شبیه عکس نیست- خیلی خیلی تیره هست - من که اصلا نتونستم ازش استفاده کنم,بسیار بد رنگ,223371,verified,0,2019-05-20 14:51:37
واقعا از سامسونگ بهتره,علی محمد,809328,verified,5,2019-05-20 14:51:21
من 5 ساله که این متر رو دارم ، دو سال توی کارگاه ازش استفاده کردم، هیچ اتفاقی براش نیوفتاده حتی رنگ و درجه هاش پاک نشده، تا 2.5 متر افقی هم صاف میمونه و خم نمیشه,خیلی راضی,1549815,verified,0,2019-05-20 14:51:08
خوبه ولی درز هاش پاره می شه باید بدوزی بعد هم این که کفش سریع ریش ریش می شه وسیاه میشه پیشنهاد می کنم دست کشی بخرین که جنس بهتری داره,دستکش,1435359,verified,0,2019-05-20 14:50:40
عالی تو مچ بند های هم رنج خودش خویه,بسیار عالی و شیک هست دقیقا همون چیزی که تو مشخصات نوشته رو داره,1518890,verified,1,2019-05-20 14:50:39
2,2,447130,rejected,0,2019-05-20 14:50:19
در طول اتصال قطع و وصلی زیاد اتفاق می افتد,کالای بی کیفیت,467185,verified,0,2019-05-20 14:50:16
بی کیفیت و به درد نخور است. پشیمان شدم از خریدم!,به درد نخور,62794,verified,0,2019-05-20 14:50:15
"شبیه کتای اسپرت نیست
رسمی میزنه‌
در کل جالب نبود مرجوع کردم",جالب نیست یجوریه,1553673,verified,0,2019-05-20 14:50:14
سلام من این دریل رو حدودا ۲ سال پیش از همین دیجی کالا خریدم واقعا از دریل راضی هستم . تا الان که هم باهاش تو کارگاه چوب سوراخ کردم هم آهن و هم دیوار خیلی با قدرت و عالی کار کرده و آخ هم نگفته توی . جعبه دو تا زغال هم داره که اگه زغال دریل تموم بشه میتونید عوض کنین . و کسایی هم که میگن جعبه دریل کوچیکه باید بگم که فقط اگر یکم با حوصله دریل رو جمع کنید و داخل جعبه بزارید میبینید که خیلی هم جعبه عالی هست ‌. اما تنها مشکلش اینه که جنس بدنه تو جاهایی که پلاستیک کار شده یکمی ضعیف هستش . در ضمن این دریل توی ایران مونتاژ میشه و قطعات منتاژی هم فکر میکنم از آلمان وارد میشه اما دقیق نمبدونم .,دریل شیلدر,272131,verified,0,2019-05-20 14:50:04
من یک ماهه خریدم الان جلوش  پاره شده و باید دو سایز بزرگتر می  خریدم,احمد جون,892539,rejected,0,2019-05-20 14:49:52
این کباب مز از هر نظری که فکش و بکنید عالیه تنها عیبش اینه که وقتی داغه در متحرکش به راحتی بازو بسته نمیشه یه مقدار گیره,کیفیت کالا,708946,rejected,0,2019-05-20 14:49:45
"تنها ایراد این دستگاه اینه که بعد از کار باید با پیچ تنظیم ارتفاع دستگاه رو آورد بالا. کار سختی نیست ولی خب راحت تر هم میشد.
بتهرین کار ایه که یک پایه ثابت براش بسازین و راحت باهاش کار کنین",اور فرز نجاری رونیکس مدل 7112,885664,verified,0,2019-05-20 14:49:27
ابعاد بسیار مناسب و کیفیت قابل قبول,کیفیت ساخت بسیار خوب و ابعاد بسیار کاربردی,1063725,verified,0,2019-05-20 14:49:08
عالی بود حتما پیشنهاد میکنم,عالی بود هم اب زود جوش میاد هم خیلی طراحی خوبی داره,223223,verified,0,2019-05-20 14:48:59
روی سیستم من بازی اجرا نشد یعنی اصلا شناسایی نشد,Call of duty,991435,verified,0,2019-05-20 14:47:59
فقط یک کلام اشغال پول دور نریزین لطفاً,ماوس ایسوس,1101477,rejected,0,2019-05-20 14:47:56
خیلی داخل ماشین شیک میشه و اون قسمت زیر پای راننده جنس چرمش خوبه و خراب نمیشه من ۲ ساله دارم استفاده میکنم و همیشه همراه با ماشین کفپوشهارو هم میشورم,کفپوش موکتی مگان,144184,verified,0,2019-05-20 14:47:54
جنس و کیفیت کرم عالی هست ولی بسته بندی ارسالی افتضاح بود و تمامی کرم در کارتن بسته بندی ریخته شد.,بسته بندی ضعیف,520337,rejected,0,2019-05-20 14:47:16
بنظرم بهتره موقع ارسال کالا حتما کنترل کننده ای باشه که از مرغوب بودن اون کاملا مطمئن باشن وبعد ارسال بشه,کیقیت بد,1529079,rejected,0,2019-05-20 14:46:31
دیروز از افق کورش گرفتم شصت و نه هزارو هشتصد و هشتاد تومن، گوشتش تازس و خوبه، من واسه ریختن تو استامبلی گرفتم خوبه، بالا و پایینش تقریبا یکیه,چرخ کرده,792439,rejected,0,2019-05-20 14:46:01
آاگ معتبر ترین برند بازار روشناییه. کسی که نقد قبلی رو نوشته معلومه خودش مدل های دیگه این لامپ رو توی دیجیکالا گذاشته برای فروش که میگه برید بگردید مدل های دیگه رو بخرید که به وفور هم پیدا میشه:))))),بسیار قوی,1074781,rejected,0,2019-05-20 14:45:44
بخرید ،. ظاهرش هم خوب و مجلسی هست,برنج هاشمی,1549150,verified,0,2019-05-20 14:45:03
بازی خیلی خوب و سرگرم کننده ای هست به خصوص در دورهمی ها. کاش تعداد کارتها بیشتر میبود که تصاویر زود تکراری نمیشد.,هیجان انگیز و خلاقانه,676941,verified,0,2019-05-20 14:44:49
"سلام
بنده کلا ادکلن تو رنج 130 الی 150 هزارتومان تهیه میکنم
و بهترین ادکلنی که برای محیط کار و مجلس استفاده میکنم
در این حد که از بین 15 تا ادکلن ی که دارم و استفاده میکنم
یکی از خدا بی خبر وقتی تمام ادکلن ها را بو کرد در آخر این ادکلن را به جیب زد
واقعا ارزش خرید بسیار بالایی دارد
ماندگاری خوبی هم داره در حد 3 الی 4 ساعت",Suave حجم 100 میلی لیتر,380430,rejected,0,2019-05-20 14:44:47
22,22,271623,rejected,0,2019-05-20 14:44:41
خیلی عالیه,متین حق وردی,1451327,verified,1,2019-05-20 14:44:37
بی کیفیت ترین قابلمه ای که وجود داره زیرش صافه و روی گاز سر میخوره جنسش هم فوق العاده ضعیف و بی کیفیت داخلش بعد از چند بار استفاده پوسته پوسته میشه و لایه روییش کنده میشه,قابلمه بی کیفیت,95754,verified,0,2019-05-20 14:44:04
امروز دریافت کردم خیلی عالی هست نسبت به قیمتش طراحی شیکو خاصی داری,شیک و خاص,1115558,verified,0,2019-05-20 14:44:02
22,22,1517580,rejected,0,2019-05-20 14:43:40
من این دسته رو از جای دیگه خریدم یه ماه بعد دسته خراب شد از نظر من ارزش خرید نداره,دست تسکو,1501626,verified,0,2019-05-20 14:42:52
خیلی عالیه,متین حق وردی,601757,verified,0,2019-05-20 14:42:43
فیدفای,عالی,1007647,verified,0,2019-05-20 14:42:33
جنس مناسب  ، فیت بدن ، برند معروف واقعا راضی ام,صد درصد راضی ام,1416558,verified,0,2019-05-20 14:42:18
فقط میگویم که به گوشی وصل نمیشود,مشکل نرم افزاری,1089551,verified,2,2019-05-20 14:42:00
گوشی رو الن من 5 ماهه دارم و به نظرم خارق العادست که یه گوشی با این رنج قیمت از خیلی از گوشی های سامسونگ و شیایومی و نوکیا و سونی و ... سر تره بدنه فلزی گوشی ممکنه خط و خش برداره ولی بسیار مقاومه و با وجود فلزی بودن بدنه خیلی سبکه در ضمن کار کردن باهاش حس خوبی رو بهتون منتقل میکنه,گوشی عالیه,434403,verified,1,2019-05-20 14:41:55
ارزشش در برابر قیمتش خیلی زیاد می باشد و کیفت و رگش نسبت به عکس خیلی بهتر است.,روبیک هرمی حجمی,427618,verified,0,2019-05-20 14:41:50
برای فردی که ازش روی میز یا ماشین استفاده میکنه مناسبه ... یک میزان تنظیم کنندش سفته ...,کار آمده,436353,verified,0,2019-05-20 14:41:44
22,22,1491205,rejected,0,2019-05-20 14:41:43
بی نظیر و خیلی نرم میکنه,خیلی سبک ونرم میکنه عالیه,150821,verified,0,2019-05-20 14:41:22
"به نظر من اگه فقط میخواین واسه وصل کردن فلش به گوشی ازش استفاده کنین برید ازون فلشا بگیرید که دو طرفه اس یه سرش واسه تلویزیون و کامپیوتر یه سرشم واسه گوشی
خیلی خوبه",به نظر من...,498137,verified,2,2019-05-20 14:41:06
من سه ساله که ازش استفاده میکنم واقعا عالی وبی نقصه.,سماور,1077452,verified,0,2019-05-20 14:40:57
با این قیمت یا نهایتا اضافه کردن 50 هزار تومن به بودجتون میتونید اجناس خیلی شیک تر  و با کیفیت تر بخرید. من مرجوعش کردم به دلایلی که بالا گفتم. یه چیز دیگه اینکه رنگش که کردن یه گوشه هاییش رنگ نخورده و بازم یه مشکل دیگست خودش. وقتی دیدمش کلا پشیمون شدم.,آباژور 3 رز,687455,rejected,0,2019-05-20 14:40:55
واقعا عالیه و از فینیش بهتره برند المانی هست و بسیار عالیه,عالیست,914837,verified,0,2019-05-20 14:40:55
اصلا پیشنهاد نمیکنم کیفیت ضعیف,اصلا نخرید کیفیت نداره,158560,verified,0,2019-05-20 14:40:53
خیلی عالی بود لطفا دوباره تخفیف بزنید,تخفیف,1453780,rejected,0,2019-05-20 14:40:47
واقعا این ادکلن بوی فوق العاده ای داره و میشه گفت بی نظیره . انقدر بوش عالیه که میشه مثل امضای شما و وقتی یکبار کسی این بو رو از شما استشمام کنه دیگه تمومه و همیشه میدونند این ادکلن منحصر به فرد شماست,بوی بی نظیر,143605,verified,0,2019-05-20 14:40:34
"قیمت به نظر شما خنده دار نیست!
همین کفش رو با این کیفیت تو محل ما با حداکثر ۳۰ یا ۴۰ تومان میشه خرید کرد
مردم رو چی گیر آووردین!",قیمت !!!,1399788,rejected,0,2019-05-20 14:40:16
من دوبار این محصول رو سفارش دادم و هردوبار هم اشتباه فرستادن,من دوبار این کالا رو سفارش دادم و هر دوبار هم اشتباه فرستادن,641400,rejected,0,2019-05-20 14:40:06
"از دیجی کالا بابت تمام اجناسی کارشناسی کرده و در اختیار مردم عزیزمون ایران گذاشته کمال تشکر رو دارم
به نصبت قیمتش خوب هستش
انتظار داشته باشی چرم بوفالو هستش سخت در اشتباه هستی
در کل من راضی هستم از خریدم",ارزش خرید رو در زمان شگفت انگیز داره,1553380,verified,0,2019-05-20 14:39:34
